forecast_origin,pickup_hour,pickup_zone_name,lead_hour,baseline_forecast,improved_forecast
2026-04-01,2026-04-02 05:00:00,LaGuardia Airport,30,2.9615384615384617,8.943680822977132
2026-04-01,2026-04-02 05:00:00,Murray Hill,30,20.346153846153847,18.007783774917225
2026-04-01,2026-04-02 06:00:00,Upper East Side South,31,47.78846153846154,40.54024708786264
2026-04-01,2026-04-02 06:00:00,JFK Airport,31,131.76923076923077,86.16727098209991
2026-04-01,2026-04-02 06:00:00,Midtown Center,31,46.61538461538461,40.97389980829239
2026-04-01,2026-04-02 06:00:00,Upper East Side North,31,88.51923076923077,62.355469179250896
2026-04-01,2026-04-02 06:00:00,Penn Station/Madison Sq West,31,116.65384615384616,108.75004088619957
2026-04-01,2026-04-02 06:00:00,Midtown East,31,67.78846153846153,61.07577145953187
2026-04-01,2026-04-02 06:00:00,Times Sq/Theatre District,31,39.71153846153846,37.345804800509256
2026-04-01,2026-04-02 06:00:00,Lincoln Square East,31,41.61538461538461,37.28698398994547
2026-04-01,2026-04-02 06:00:00,LaGuardia Airport,31,4.826923076923077,13.993433321417859
2026-04-01,2026-04-02 06:00:00,Murray Hill,31,49.25,45.318909569071806
2026-04-01,2026-04-02 07:00:00,Upper East Side South,32,191.34615384615384,125.33367688890301
2026-04-01,2026-04-02 07:00:00,JFK Airport,32,147.90384615384616,142.21142352145512
2026-04-01,2026-04-02 07:00:00,Midtown Center,32,90.88461538461539,84.45214217329043
2026-04-01,2026-04-02 07:00:00,Upper East Side North,32,265.65384615384613,178.23144096961786
2026-04-01,2026-04-02 07:00:00,Penn Station/Madison Sq West,32,187.84615384615384,184.09500185203987
2026-04-01,2026-04-02 07:00:00,Midtown East,32,128.78846153846155,117.25016271275192
2026-04-01,2026-04-02 07:00:00,Times Sq/Theatre District,32,78.8076923076923,80.27303272128064
2026-04-01,2026-04-02 07:00:00,Lincoln Square East,32,115.61538461538461,88.7318025606462
2026-04-01,2026-04-02 07:00:00,LaGuardia Airport,32,46.86538461538461,37.234716392109604
2026-04-01,2026-04-02 07:00:00,Murray Hill,32,107.92307692307692,107.74467528055183
2026-04-01,2026-04-02 08:00:00,Upper East Side South,33,288.71153846153845,219.87334515910746
2026-04-01,2026-04-02 08:00:00,JFK Airport,33,118.6923076923077,140.9920598464229
2026-04-01,2026-04-02 08:00:00,Midtown Center,33,151.3653846153846,140.23713900521352
2026-04-01,2026-04-02 08:00:00,Upper East Side North,33,375.7307692307692,261.10183766764357
2026-04-01,2026-04-02 08:00:00,Penn Station/Madison Sq West,33,232.01923076923077,234.00110450760093
2026-04-01,2026-04-02 08:00:00,Midtown East,33,192.48076923076923,164.98338714021736
2026-04-01,2026-04-02 08:00:00,Times Sq/Theatre District,33,117.67307692307692,124.66456450311911
2026-04-01,2026-04-02 08:00:00,Lincoln Square East,33,170.84615384615384,148.34010955795065
2026-04-01,2026-04-02 08:00:00,LaGuardia Airport,33,87.21153846153847,51.66657226154533
2026-04-01,2026-04-02 08:00:00,Murray Hill,33,169.51923076923077,151.74634468123202
2026-04-01,2026-04-02 09:00:00,Upper East Side South,34,318.75,266.40192870356174
2026-04-01,2026-04-02 09:00:00,JFK Airport,34,106.53846153846153,128.08175452860397
2026-04-01,2026-04-02 09:00:00,Midtown Center,34,198.40384615384616,178.43032402927173
2026-04-01,2026-04-02 09:00:00,Upper East Side North,34,354.28846153846155,305.9568351839261
2026-04-01,2026-04-02 09:00:00,Penn Station/Madison Sq West,34,250.82692307692307,250.21211441219072
2026-04-01,2026-04-02 09:00:00,Midtown East,34,210.55769230769232,179.17733204805558
2026-04-01,2026-04-02 09:00:00,Times Sq/Theatre District,34,141.59615384615384,153.83041464871187
2026-04-01,2026-04-02 09:00:00,Lincoln Square East,34,170.25,165.36329101506803
2026-04-01,2026-04-02 09:00:00,LaGuardia Airport,34,158.53846153846155,97.88606592572413
2026-04-01,2026-04-02 09:00:00,Murray Hill,34,187.03846153846155,172.2525367026494
2026-04-01,2026-04-02 10:00:00,Upper East Side South,35,330.38461538461536,299.57443943621007
2026-04-01,2026-04-02 10:00:00,JFK Airport,35,131.53846153846155,135.18809504349616
2026-04-01,2026-04-02 10:00:00,Midtown Center,35,233.05769230769232,211.7322368073637
2026-04-01,2026-04-02 10:00:00,Upper East Side North,35,343.09615384615387,316.18629280823274
2026-04-01,2026-04-02 10:00:00,Penn Station/Madison Sq West,35,226.1153846153846,241.62985006884674
2026-04-01,2026-04-02 10:00:00,Midtown East,35,207.0,188.62061820366586
2026-04-01,2026-04-02 10:00:00,Times Sq/Theatre District,35,158.01923076923077,162.00569345704898
2026-04-01,2026-04-02 10:00:00,Lincoln Square East,35,175.75,173.69307764451705
2026-04-01,2026-04-02 10:00:00,LaGuardia Airport,35,205.90384615384616,117.09155410005215
2026-04-01,2026-04-02 10:00:00,Murray Hill,35,189.07692307692307,179.24524503442797
2026-04-01,2026-04-02 11:00:00,Upper East Side South,36,375.6730769230769,321.2050937325919
2026-04-01,2026-04-02 11:00:00,JFK Airport,36,142.48076923076923,145.87264996345684
2026-04-01,2026-04-02 11:00:00,Midtown Center,36,285.34615384615387,250.20139856933528
2026-04-01,2026-04-02 11:00:00,Upper East Side North,36,362.4230769230769,327.73328538875035
2026-04-01,2026-04-02 11:00:00,Penn Station/Madison Sq West,36,218.5,248.20127599558455
2026-04-01,2026-04-02 11:00:00,Midtown East,36,214.05769230769232,210.1581104139245
2026-04-01,2026-04-02 11:00:00,Times Sq/Theatre District,36,172.6153846153846,166.8611242019775
2026-04-01,2026-04-02 11:00:00,Lincoln Square East,36,186.42307692307693,190.09671795832836
2026-04-01,2026-04-02 11:00:00,LaGuardia Airport,36,177.78846153846155,126.1686398023817
2026-04-01,2026-04-02 11:00:00,Murray Hill,36,196.01923076923077,182.75324326444067
2026-04-01,2026-04-02 12:00:00,Upper East Side South,37,413.2692307692308,356.61344418320374
2026-04-01,2026-04-02 12:00:00,JFK Airport,37,183.01923076923077,142.27160326011938
2026-04-01,2026-04-02 12:00:00,Midtown Center,37,316.4230769230769,296.55053145016774
2026-04-01,2026-04-02 12:00:00,Upper East Side North,37,386.4230769230769,338.00597359812775
2026-04-01,2026-04-02 12:00:00,Penn Station/Madison Sq West,37,197.1346153846154,227.12714796943274
2026-04-01,2026-04-02 12:00:00,Midtown East,37,228.03846153846155,223.47503716657639
2026-04-01,2026-04-02 12:00:00,Times Sq/Theatre District,37,169.75,169.4705918502397
2026-04-01,2026-04-02 12:00:00,Lincoln Square East,37,203.03846153846155,196.00331950135376
2026-04-01,2026-04-02 12:00:00,LaGuardia Airport,37,199.19230769230768,137.26107739001725
2026-04-01,2026-04-02 12:00:00,Murray Hill,37,206.57692307692307,198.36676992027023
2026-04-01,2026-04-02 13:00:00,Upper East Side South,38,426.7307692307692,369.21917115245526
2026-04-01,2026-04-02 13:00:00,JFK Airport,38,216.48076923076923,179.7150192913437
2026-04-01,2026-04-02 13:00:00,Midtown Center,38,357.5576923076923,340.30330815256497
2026-04-01,2026-04-02 13:00:00,Upper East Side North,38,362.21153846153845,326.04873847153885
2026-04-01,2026-04-02 13:00:00,Penn Station/Madison Sq West,38,226.6153846153846,227.58552874602233
2026-04-01,2026-04-02 13:00:00,Midtown East,38,236.6153846153846,224.7335068274324
2026-04-01,2026-04-02 13:00:00,Times Sq/Theatre District,38,177.30769230769232,169.4705918502397
2026-04-01,2026-04-02 13:00:00,Lincoln Square East,38,197.44230769230768,189.6655201873757
2026-04-01,2026-04-02 13:00:00,LaGuardia Airport,38,204.46153846153845,144.45668109709052
2026-04-01,2026-04-02 13:00:00,Murray Hill,38,212.8653846153846,204.54016990162174
2026-04-01,2026-04-02 14:00:00,Upper East Side South,39,482.03846153846155,410.94857241392623
2026-04-01,2026-04-02 14:00:00,JFK Airport,39,305.34615384615387,218.9628133475063
2026-04-01,2026-04-02 14:00:00,Midtown Center,39,400.65384615384613,362.31609844414146
2026-04-01,2026-04-02 14:00:00,Upper East Side North,39,393.96153846153845,328.02462411954326
2026-04-01,2026-04-02 14:00:00,Penn Station/Madison Sq West,39,197.28846153846155,209.85641917675372
2026-04-01,2026-04-02 14:00:00,Midtown East,39,255.0,245.6086069489005
2026-04-01,2026-04-02 14:00:00,Times Sq/Theatre District,39,189.8846153846154,174.10506309912648
2026-04-01,2026-04-02 14:00:00,Lincoln Square East,39,225.17307692307693,191.42774545901764
2026-04-01,2026-04-02 14:00:00,LaGuardia Airport,39,282.7307692307692,157.80401240573357
2026-04-01,2026-04-02 14:00:00,Murray Hill,39,218.92307692307693,212.29061856723226
2026-04-01,2026-04-02 15:00:00,Upper East Side South,40,479.9230769230769,427.71650820757793
2026-04-01,2026-04-02 15:00:00,JFK Airport,40,354.65384615384613,298.01777205115644
2026-04-01,2026-04-02 15:00:00,Midtown Center,40,413.2692307692308,399.0639415209917
2026-04-01,2026-04-02 15:00:00,Upper East Side North,40,469.9423076923077,337.25955069892575
2026-04-01,2026-04-02 15:00:00,Penn Station/Madison Sq West,40,204.80769230769232,215.99336133553268
2026-04-01,2026-04-02 15:00:00,Midtown East,40,264.2307692307692,268.236213571521
2026-04-01,2026-04-02 15:00:00,Times Sq/Theatre District,40,200.0,179.98229161839802
2026-04-01,2026-04-02 15:00:00,Lincoln Square East,40,232.23076923076923,206.89672125429598
2026-04-01,2026-04-02 15:00:00,LaGuardia Airport,40,260.1923076923077,179.37146527872721
2026-04-01,2026-04-02 15:00:00,Murray Hill,40,232.07692307692307,221.44785256815968
2026-04-01,2026-04-02 16:00:00,Upper East Side South,41,460.46153846153845,419.69301473986815
2026-04-01,2026-04-02 16:00:00,JFK Airport,41,381.0,345.98690800417666
2026-04-01,2026-04-02 16:00:00,Midtown Center,41,457.53846153846155,427.8861797533906
2026-04-01,2026-04-02 16:00:00,Upper East Side North,41,419.4230769230769,328.7610693726635
2026-04-01,2026-04-02 16:00:00,Penn Station/Madison Sq West,41,211.09615384615384,200.84878811398158
2026-04-01,2026-04-02 16:00:00,Midtown East,41,303.71153846153845,309.58859978371567
2026-04-01,2026-04-02 16:00:00,Times Sq/Theatre District,41,238.67307692307693,197.4961679690639
2026-04-01,2026-04-02 16:00:00,Lincoln Square East,41,216.94230769230768,199.1860515001872
2026-04-01,2026-04-02 16:00:00,LaGuardia Airport,41,233.73076923076923,191.78307047902615
2026-04-01,2026-04-02 16:00:00,Murray Hill,41,249.82692307692307,225.1886981648877
2026-04-01,2026-04-02 17:00:00,Upper East Side South,42,503.2692307692308,454.27662191901805
2026-04-01,2026-04-02 17:00:00,JFK Airport,42,337.5576923076923,343.25257326846923
2026-04-01,2026-04-02 17:00:00,Midtown Center,42,535.0384615384615,488.3735472799628
2026-04-01,2026-04-02 17:00:00,Upper East Side North,42,445.71153846153845,332.5917315644027
2026-04-01,2026-04-02 17:00:00,Penn Station/Madison Sq West,42,248.51923076923077,219.65265042626896
2026-04-01,2026-04-02 17:00:00,Midtown East,42,388.9807692307692,355.18312140570464
2026-04-01,2026-04-02 17:00:00,Times Sq/Theatre District,42,279.78846153846155,235.48587535319848
2026-04-01,2026-04-02 17:00:00,Lincoln Square East,42,258.11538461538464,213.2082181653582
2026-04-01,2026-04-02 17:00:00,LaGuardia Airport,42,210.78846153846155,179.0214250759048
2026-04-01,2026-04-02 17:00:00,Murray Hill,42,287.65384615384613,246.45054033127286
2026-04-01,2026-04-02 18:00:00,Upper East Side South,43,510.4230769230769,435.15515604005304
2026-04-01,2026-04-02 18:00:00,JFK Airport,43,322.3076923076923,325.49048981350194
2026-04-01,2026-04-02 18:00:00,Midtown Center,43,550.75,527.3085984565099
2026-04-01,2026-04-02 18:00:00,Upper East Side North,43,436.0769230769231,312.6252306676598
2026-04-01,2026-04-02 18:00:00,Penn Station/Madison Sq West,43,251.67307692307693,233.3631313209352
2026-04-01,2026-04-02 18:00:00,Midtown East,43,419.8269230769231,379.028913816461
2026-04-01,2026-04-02 18:00:00,Times Sq/Theatre District,43,301.15384615384613,257.15369110562114
2026-04-01,2026-04-02 18:00:00,Lincoln Square East,43,284.8076923076923,241.64156265322558
2026-04-01,2026-04-02 18:00:00,LaGuardia Airport,43,206.30769230769232,177.53474065310843
2026-04-01,2026-04-02 18:00:00,Murray Hill,43,309.1923076923077,280.21043998178175
2026-04-01,2026-04-02 19:00:00,Upper East Side South,44,419.11538461538464,353.2534658625114
2026-04-01,2026-04-02 19:00:00,JFK Airport,44,336.28846153846155,316.3402983900736
2026-04-01,2026-04-02 19:00:00,Midtown Center,44,524.2692307692307,523.7783917486521
2026-04-01,2026-04-02 19:00:00,Upper East Side North,44,311.9230769230769,247.85376982389752
2026-04-01,2026-04-02 19:00:00,Penn Station/Madison Sq West,44,240.23076923076923,228.82876654941143
2026-04-01,2026-04-02 19:00:00,Midtown East,44,353.1730769230769,331.79603654501994
2026-04-01,2026-04-02 19:00:00,Times Sq/Theatre District,44,269.7307692307692,244.97865040608013
2026-04-01,2026-04-02 19:00:00,Lincoln Square East,44,234.3653846153846,208.01670917882927
2026-04-01,2026-04-02 19:00:00,LaGuardia Airport,44,209.25,174.97766770088074
2026-04-01,2026-04-02 19:00:00,Murray Hill,44,288.63461538461536,257.8959840202897
2026-04-01,2026-04-02 20:00:00,Upper East Side South,45,384.75,299.61296096564143
2026-04-01,2026-04-02 20:00:00,JFK Airport,45,365.84615384615387,337.402622214657
2026-04-01,2026-04-02 20:00:00,Midtown Center,45,536.9230769230769,532.171785909052
2026-04-01,2026-04-02 20:00:00,Upper East Side North,45,241.44230769230768,218.10558008432275
2026-04-01,2026-04-02 20:00:00,Penn Station/Madison Sq West,45,203.09615384615384,196.87957354207526
2026-04-01,2026-04-02 20:00:00,Midtown East,45,343.5576923076923,302.3052185265788
2026-04-01,2026-04-02 20:00:00,Times Sq/Theatre District,45,312.90384615384613,287.42162002595853
2026-04-01,2026-04-02 20:00:00,Lincoln Square East,45,244.71153846153845,211.1027672523401
2026-04-01,2026-04-02 20:00:00,LaGuardia Airport,45,211.51923076923077,163.6757755792381
2026-04-01,2026-04-02 20:00:00,Murray Hill,45,263.15384615384613,243.6945384201968
2026-04-01,2026-04-02 21:00:00,Upper East Side South,46,393.84615384615387,289.2114673927417
2026-04-01,2026-04-02 21:00:00,JFK Airport,46,329.0769230769231,332.28966514212203
2026-04-01,2026-04-02 21:00:00,Midtown Center,46,537.6730769230769,553.4704967535295
2026-04-01,2026-04-02 21:00:00,Upper East Side North,46,204.46153846153845,183.36596823887376
2026-04-01,2026-04-02 21:00:00,Penn Station/Madison Sq West,46,221.17307692307693,192.09326493947052
2026-04-01,2026-04-02 21:00:00,Midtown East,46,311.5576923076923,257.66925822784515
2026-04-01,2026-04-02 21:00:00,Times Sq/Theatre District,46,434.38461538461536,439.00594260495626
2026-04-01,2026-04-02 21:00:00,Lincoln Square East,46,364.3269230769231,267.52956094986706
2026-04-01,2026-04-02 21:00:00,LaGuardia Airport,46,234.94230769230768,159.52676314641556
2026-04-01,2026-04-02 21:00:00,Murray Hill,46,234.53846153846155,227.23680046599293
2026-04-01,2026-04-02 22:00:00,Upper East Side South,47,305.2692307692308,237.14189682236463
2026-04-01,2026-04-02 22:00:00,JFK Airport,47,335.5576923076923,325.5447546746913
2026-04-01,2026-04-02 22:00:00,Midtown Center,47,429.65384615384613,446.29821880531586
2026-04-01,2026-04-02 22:00:00,Upper East Side North,47,127.61538461538461,140.3297010796873
2026-04-01,2026-04-02 22:00:00,Penn Station/Madison Sq West,47,227.44230769230768,218.22325426989647
2026-04-01,2026-04-02 22:00:00,Midtown East,47,253.32692307692307,216.59682323175576
2026-04-01,2026-04-02 22:00:00,Times Sq/Theatre District,47,389.71153846153845,477.9309484548256
2026-04-01,2026-04-02 22:00:00,Lincoln Square East,47,332.90384615384613,264.45371953694826
2026-04-01,2026-04-02 22:00:00,LaGuardia Airport,47,217.51923076923077,151.045206879494
2026-04-01,2026-04-02 22:00:00,Murray Hill,47,205.76923076923077,204.14758067622145
2026-04-01,2026-04-02 23:00:00,Upper East Side South,48,159.46153846153845,133.80315543869284
2026-04-01,2026-04-02 23:00:00,JFK Airport,48,318.46153846153845,301.1951105305883
2026-04-01,2026-04-02 23:00:00,Midtown Center,48,258.96153846153845,253.98843451641577
2026-04-01,2026-04-02 23:00:00,Upper East Side North,48,58.76923076923077,48.31734396864837
2026-04-01,2026-04-02 23:00:00,Penn Station/Madison Sq West,48,191.05769230769232,208.27896889562996
2026-04-01,2026-04-02 23:00:00,Midtown East,48,142.3653846153846,123.84091884019604
2026-04-01,2026-04-02 23:00:00,Times Sq/Theatre District,48,266.6730769230769,281.39512887803437
2026-04-01,2026-04-02 23:00:00,Lincoln Square East,48,157.8653846153846,195.2290363441262
2026-04-01,2026-04-02 23:00:00,LaGuardia Airport,48,237.73076923076923,139.47370329790903
2026-04-01,2026-04-02 23:00:00,Murray Hill,48,144.75,154.1507688309006
